,operator_id,direction,calls_count,call_duration,is_missed_call,time_waiting,mean_duration,mean_waiting,calls_count_out,calls_missed_time_waiting,eficiente
316,919476,out,1871,66121,15,40258,35.339925173703904,21.516835916622128,efficient,efficient,True
317,919318,out,1813,31203,15,35467,17.21070049641478,19.562603419746278,efficient,efficient,True
318,940622,out,718,27097,15,14962,37.739554317548745,20.838440111420613,efficient,efficient,True
319,932502,out,755,40958,15,14213,54.24900662251655,18.825165562913906,efficient,efficient,True
320,947652,out,515,11881,15,11416,23.06990291262136,22.166990291262135,efficient,efficient,True
321,940588,in,2127,192033,15,6616,90.28349788434414,3.1104842501175365,efficient,efficient,True
322,958416,out,295,23322,15,3301,79.05762711864406,11.189830508474577,efficient,efficient,True
323,947612,out,107,8457,15,1501,79.03738317757009,14.02803738317757,efficient,efficient,True
324,924952,out,90,5680,15,1428,63.111111111111114,15.866666666666667,efficient,efficient,True
325,900788,out,92,8150,15,1293,88.58695652173913,14.054347826086957,efficient,efficient,True
326,958460,out,112,6273,15,1093,56.00892857142857,9.758928571428571,efficient,efficient,True
327,890582,out,58,1016,15,693,17.517241379310345,11.948275862068966,efficient,efficient,True
328,937604,out,52,4601,15,590,88.48076923076923,11.346153846153847,efficient,efficient,True
329,919362,out,2326,122006,14,55084,52.453138435081684,23.681857265692177,efficient,efficient,True
330,919374,out,2021,62598,14,49701,30.9737753587333,24.59228104898565,efficient,efficient,True
331,919200,out,1242,79330,14,26845,63.87278582930757,21.614331723027377,efficient,efficient,True
332,921584,out,1266,17942,14,24894,14.17219589257504,19.66350710900474,efficient,efficient,True
333,920416,out,1576,26898,14,22285,17.06725888324873,14.14022842639594,efficient,efficient,True
334,910530,out,1061,48836,14,17288,46.02827521206409,16.294062205466542,efficient,efficient,True
335,939476,out,716,41247,14,14846,57.607541899441344,20.73463687150838,efficient,efficient,True
336,939470,out,729,32553,14,13371,44.65432098765432,18.34156378600823,efficient,efficient,True
337,947592,out,803,23215,14,11763,28.910336239103362,14.648816936488169,efficient,efficient,True
338,906866,out,655,22617,14,10461,34.52977099236641,15.970992366412213,efficient,efficient,True
339,939370,out,491,65761,14,9102,133.93279022403257,18.537678207739308,efficient,efficient,True
340,899964,out,418,60926,14,7951,145.755980861244,19.02153110047847,efficient,efficient,True
341,944226,in,180,27133,14,7679,150.73888888888888,42.66111111111111,efficient,inefficient,False
342,896428,out,185,16006,14,2455,86.51891891891891,13.27027027027027,efficient,efficient,True
343,940432,out,166,17243,14,2247,103.87349397590361,13.536144578313253,efficient,efficient,True
344,944226,out,109,7299,14,1718,66.96330275229357,15.761467889908257,efficient,efficient,True
345,890228,out,86,5045,14,1656,58.66279069767442,19.25581395348837,efficient,efficient,True
346,951492,out,157,15529,14,1572,98.91082802547771,10.012738853503185,efficient,efficient,True
347,900592,out,109,4823,14,1494,44.24770642201835,13.706422018348624,efficient,efficient,True
348,895774,out,105,5074,14,1431,48.32380952380952,13.628571428571428,efficient,efficient,True
349,950444,out,86,25126,14,1402,292.16279069767444,16.302325581395348,efficient,efficient,True
350,939478,out,105,11024,14,1063,104.99047619047619,10.123809523809523,efficient,efficient,True
351,905570,out,96,5793,14,976,60.34375,10.166666666666666,efficient,efficient,True
352,913938,in,4766,353183,13,40577,74.1046999580361,8.513848090642048,efficient,efficient,True
353,919372,out,1563,35127,13,37872,22.47408829174664,24.230326295585414,efficient,efficient,True
354,919306,out,1504,99101,13,34145,65.89162234042553,22.70279255319149,efficient,efficient,True
355,947640,out,418,10243,13,6632,24.504784688995215,15.866028708133971,efficient,efficient,True
356,947600,out,303,5065,13,5216,16.716171617161717,17.214521452145213,efficient,efficient,True
357,952460,out,177,8525,13,3336,48.163841807909606,18.847457627118644,efficient,efficient,True
358,937980,out,145,10013,13,3325,69.0551724137931,22.93103448275862,efficient,efficient,True
359,915558,out,161,12644,13,2094,78.53416149068323,13.006211180124224,efficient,efficient,True
360,951506,out,197,13466,13,1909,68.35532994923858,9.690355329949238,efficient,efficient,True
361,898892,out,82,3891,13,1761,47.451219512195124,21.475609756097562,efficient,efficient,True
362,958432,out,147,10712,13,1666,72.87074829931973,11.333333333333334,efficient,efficient,True
363,907442,out,89,3251,13,1508,36.52808988764045,16.9438202247191,efficient,efficient,True
364,958434,out,138,9600,13,1182,69.56521739130434,8.565217391304348,efficient,efficient,True
365,906408,out,87,2021,13,561,23.229885057471265,6.448275862068965,efficient,efficient,True
366,919504,out,1971,81373,12,44899,41.28513444951801,22.77980720446474,efficient,efficient,True
367,921592,out,1602,48918,12,35880,30.53558052434457,22.39700374531835,efficient,efficient,True
368,919490,out,1668,70524,12,33192,42.280575539568346,19.899280575539567,efficient,efficient,True
369,922710,out,1590,55899,12,32810,35.156603773584905,20.635220125786162,efficient,efficient,True
370,919382,out,1629,28843,12,30029,17.70595457335789,18.43400859422959,efficient,efficient,True
371,919370,out,1324,79112,12,29006,59.75226586102719,21.90785498489426,efficient,efficient,True
372,919376,out,1284,71436,12,26420,55.63551401869159,20.57632398753894,efficient,efficient,True
373,919464,out,1289,58885,12,25788,45.68269976726144,20.006206361520558,efficient,efficient,True
374,919456,out,1147,44414,12,23210,38.721883173496074,20.23539668700959,efficient,efficient,True
375,940652,out,860,38514,12,19019,44.783720930232555,22.115116279069767,efficient,efficient,True
376,905432,out,726,42997,12,14144,59.22451790633609,19.482093663911847,efficient,efficient,True
377,918436,out,728,33877,12,9792,46.53434065934066,13.45054945054945,efficient,efficient,True
378,944220,in,265,35981,12,9558,135.77735849056603,36.06792452830189,efficient,efficient,True
379,896382,out,392,30044,12,8365,76.64285714285714,21.339285714285715,efficient,efficient,True
380,919910,out,327,22041,12,6447,67.40366972477064,19.71559633027523,efficient,efficient,True
381,944216,out,133,10265,12,2075,77.18045112781955,15.601503759398497,efficient,efficient,True
382,932292,out,97,7293,12,1719,75.18556701030928,17.721649484536083,efficient,efficient,True
383,940952,out,110,249,12,1360,2.2636363636363637,12.363636363636363,efficient,efficient,True
384,930590,out,62,8804,12,1300,142.0,20.967741935483872,efficient,efficient,True
385,929228,out,87,5390,12,1208,61.95402298850575,13.885057471264368,efficient,efficient,True
386,920728,out,99,6219,12,1144,62.81818181818182,11.555555555555555,efficient,efficient,True
387,924956,out,62,4486,12,1077,72.35483870967742,17.370967741935484,efficient,efficient,True
388,903312,out,53,4554,12,979,85.9245283018868,18.471698113207548,efficient,efficient,True
389,893402,out,51,1961,12,935,38.450980392156865,18.333333333333332,efficient,efficient,True
390,901178,out,25,226,12,344,9.04,13.76,efficient,efficient,True
391,906398,out,40,1688,12,268,42.2,6.7,efficient,efficient,True
392,919554,in,1182,113323,11,38240,95.87394247038917,32.35194585448392,efficient,efficient,True
393,921574,out,1506,82716,11,33836,54.92430278884462,22.46746347941567,efficient,efficient,True
394,919482,out,1392,80776,11,28914,58.02873563218391,20.771551724137932,efficient,efficient,True
395,921596,out,1270,64855,11,27604,51.06692913385827,21.73543307086614,efficient,efficient,True
396,919198,out,1066,39433,11,21336,36.99155722326454,20.015009380863038,efficient,efficient,True
397,937372,out,1171,27084,11,19701,23.128949615713065,16.82408198121264,efficient,efficient,True
398,944218,in,245,34662,11,8996,141.47755102040816,36.71836734693878,efficient,efficient,True
399,940630,in,1985,183489,11,8132,92.43778337531486,4.096725440806045,efficient,efficient,True
400,944222,in,185,28637,11,6267,154.7945945945946,33.87567567567567,efficient,efficient,True
401,958478,out,302,36028,11,5310,119.29801324503312,17.582781456953644,efficient,efficient,True
402,944764,out,256,7019,11,4812,27.41796875,18.796875,efficient,efficient,True
403,918390,out,246,118018,11,3850,479.7479674796748,15.65040650406504,efficient,efficient,True
404,969272,out,228,4628,11,3722,20.29824561403509,16.32456140350877,efficient,efficient,True
405,896708,out,152,16224,11,2622,106.73684210526316,17.25,efficient,efficient,True
406,936324,out,95,4691,11,2368,49.37894736842105,24.926315789473684,efficient,efficient,True
407,948756,out,170,11664,11,1513,68.61176470588235,8.9,efficient,efficient,True
408,900194,out,43,4780,11,1367,111.16279069767442,31.790697674418606,efficient,efficient,True
409,937782,out,26,367,11,718,14.115384615384615,27.615384615384617,efficient,efficient,True
410,920726,out,52,2246,11,654,43.19230769230769,12.576923076923077,efficient,efficient,True
411,937984,out,39,1607,11,549,41.205128205128204,14.076923076923077,efficient,efficient,True
412,938414,out,46,4692,11,274,102.0,5.956521739130435,efficient,efficient,True
413,931458,in,2078,175089,10,35462,84.25842155919153,17.065447545717035,efficient,efficient,True
414,920414,out,1266,71388,10,25287,56.388625592417064,19.973933649289098,efficient,efficient,True
415,958456,out,842,35484,10,16343,42.142517814726844,19.409738717339668,efficient,efficient,True
416,901880,in,1825,256328,10,9568,140.45369863013698,5.242739726027398,efficient,efficient,True
417,951508,in,336,30443,10,6366,90.60416666666667,18.946428571428573,efficient,efficient,True
418,902608,out,219,7686,10,4677,35.0958904109589,21.356164383561644,efficient,efficient,True
419,904202,out,233,15526,10,3982,66.63519313304721,17.090128755364805,efficient,efficient,True
420,960672,out,219,16474,10,3185,75.22374429223744,14.54337899543379,efficient,efficient,True
421,940622,in,677,35972,10,3059,53.134416543574595,4.518463810930576,efficient,efficient,True
422,914238,out,335,10832,10,1663,32.33432835820896,4.964179104477612,efficient,efficient,True
423,964510,out,131,8222,10,1481,62.76335877862596,11.305343511450381,efficient,efficient,True
424,930594,out,53,14253,10,1216,268.92452830188677,22.943396226415093,efficient,efficient,True
425,897030,out,75,4078,10,1055,54.373333333333335,14.066666666666666,efficient,efficient,True
426,916618,out,105,7410,10,994,70.57142857142857,9.466666666666667,efficient,efficient,True
427,915614,out,62,1430,10,744,23.06451612903226,12.0,efficient,efficient,True
428,907180,out,74,4865,10,741,65.74324324324324,10.013513513513514,efficient,efficient,True
429,906070,out,71,4797,10,710,67.56338028169014,10.0,efficient,efficient,True
430,893420,out,29,994,10,619,34.275862068965516,21.344827586206897,efficient,efficient,True
431,907982,out,87,5440,10,449,62.52873563218391,5.160919540229885,efficient,efficient,True
432,944648,out,41,2388,10,432,58.24390243902439,10.536585365853659,efficient,efficient,True
433,907964,out,60,2148,10,294,35.8,4.9,efficient,efficient,True
434,904044,out,23,1755,10,198,76.30434782608695,8.608695652173912,efficient,efficient,True
435,940456,out,32,622,10,193,19.4375,6.03125,efficient,efficient,True
436,945894,out,1464,17120,9,26339,11.693989071038251,17.991120218579233,efficient,efficient,True
437,921594,out,1078,52529,9,22107,48.72820037105751,20.507421150278294,efficient,efficient,True
438,965540,out,807,69142,9,19755,85.67781908302355,24.479553903345725,efficient,efficient,True
439,921818,in,1808,150380,9,19001,83.17477876106194,10.509402654867257,efficient,efficient,True
440,950972,out,816,37728,9,18069,46.23529411764706,22.143382352941178,efficient,efficient,True
441,893804,in,2433,172611,9,12458,70.94574599260173,5.120427455815865,efficient,efficient,True
442,919126,out,291,7434,9,5481,25.54639175257732,18.835051546391753,efficient,efficient,True
443,937774,out,138,7444,9,4028,53.94202898550725,29.18840579710145,efficient,efficient,True
444,930912,out,215,7431,9,3167,34.562790697674416,14.730232558139535,efficient,efficient,True
445,964716,out,296,25180,9,2084,85.06756756756756,7.04054054054054,efficient,efficient,True
446,960648,out,79,8894,9,1537,112.58227848101266,19.455696202531644,efficient,efficient,True
447,906416,out,77,13439,9,1375,174.53246753246754,17.857142857142858,efficient,efficient,True
448,937156,out,65,3546,9,993,54.55384615384615,15.276923076923078,efficient,efficient,True
449,937750,out,46,1117,9,988,24.282608695652176,21.47826086956522,efficient,efficient,True
450,950672,out,53,4933,9,963,93.0754716981132,18.169811320754718,efficient,efficient,True
451,940460,out,82,17568,9,819,214.2439024390244,9.987804878048781,efficient,efficient,True
452,924546,out,71,11814,9,742,166.3943661971831,10.450704225352112,efficient,efficient,True
453,919552,out,63,5743,9,695,91.15873015873017,11.031746031746032,efficient,efficient,True
454,924946,out,41,7009,9,681,170.9512195121951,16.609756097560975,efficient,efficient,True
455,917856,out,74,8997,9,553,121.58108108108108,7.472972972972973,efficient,efficient,True
456,930908,out,40,3348,9,210,83.7,5.25,efficient,efficient,True
457,919378,out,1114,35410,8,22718,31.786355475763017,20.39317773788151,efficient,efficient,True
458,961064,out,904,36369,8,18559,40.23119469026549,20.529867256637168,efficient,efficient,True
459,908960,in,695,66211,8,16264,95.26762589928057,23.401438848920865,efficient,efficient,True
460,952114,out,612,22558,8,9424,36.85947712418301,15.398692810457517,efficient,efficient,True
461,954642,out,385,17341,8,7988,45.04155844155844,20.74805194805195,efficient,efficient,True
462,940614,out,426,14728,8,7515,34.57276995305164,17.640845070422536,efficient,efficient,True
463,925922,in,418,32678,8,2812,78.17703349282297,6.7272727272727275,efficient,efficient,True
464,933810,out,107,4510,8,1960,42.149532710280376,18.317757009345794,efficient,efficient,True
465,962268,out,94,4513,8,1763,48.01063829787234,18.75531914893617,efficient,efficient,True
466,886146,out,49,4117,8,1093,84.0204081632653,22.306122448979593,efficient,efficient,True
467,930186,out,53,6042,8,1062,114.0,20.037735849056602,efficient,efficient,True
468,960620,out,58,2757,8,1052,47.53448275862069,18.137931034482758,efficient,efficient,True
469,940588,out,67,941,8,1047,14.044776119402986,15.626865671641792,efficient,efficient,True
470,937956,in,773,89255,8,1029,115.46571798188874,1.3311772315653299,efficient,efficient,True
471,954750,out,69,2134,8,941,30.92753623188406,13.63768115942029,efficient,efficient,True
472,901586,out,94,7122,8,797,75.76595744680851,8.47872340425532,efficient,efficient,True
473,888536,out,52,939,8,561,18.057692307692307,10.788461538461538,efficient,efficient,True
474,894662,out,37,9050,8,489,244.59459459459458,13.216216216216216,efficient,efficient,True
475,914338,out,48,1151,8,347,23.979166666666668,7.229166666666667,efficient,efficient,True
476,900746,out,49,3677,8,331,75.04081632653062,6.755102040816326,efficient,efficient,True
477,921814,out,43,448,8,291,10.418604651162791,6.767441860465116,efficient,efficient,True
478,894224,out,33,0,8,286,0.0,8.666666666666666,efficient,efficient,True
479,897872,out,49,4914,8,282,100.28571428571429,5.755102040816326,efficient,efficient,True
480,965544,out,1277,78701,7,25069,61.62960062646828,19.631166797180892,efficient,efficient,True
481,919188,out,831,47126,7,18300,56.709987966305654,22.021660649819495,efficient,efficient,True
482,965542,out,681,52260,7,15922,76.74008810572687,23.380323054331864,efficient,efficient,True
483,919390,out,721,13357,7,12663,18.525658807212206,17.563106796116504,efficient,efficient,True
484,965538,out,475,39286,7,9236,82.70736842105264,19.44421052631579,efficient,efficient,True
485,919206,in,926,32741,7,7373,35.35745140388769,7.962203023758099,efficient,efficient,True
486,952948,in,3542,397079,7,5638,112.10587238848109,1.5917560700169395,efficient,efficient,True
487,932498,out,274,10959,7,5397,39.996350364963504,19.697080291970803,efficient,efficient,True
488,960294,out,296,10503,7,4036,35.483108108108105,13.635135135135135,efficient,efficient,True
489,944766,out,140,3081,7,2644,22.007142857142856,18.885714285714286,efficient,efficient,True
490,892538,out,116,7132,7,2405,61.48275862068966,20.732758620689655,efficient,efficient,True
491,940652,in,414,22185,7,1717,53.58695652173913,4.147342995169082,efficient,efficient,True
492,959312,out,145,5493,7,1329,37.88275862068966,9.16551724137931,efficient,efficient,True
493,938612,out,125,8178,7,1263,65.424,10.104,efficient,efficient,True
494,888868,out,52,2459,7,1124,47.28846153846154,21.615384615384617,efficient,efficient,True
495,967310,out,52,1293,7,1015,24.865384615384617,19.51923076923077,efficient,efficient,True
496,944210,out,46,3353,7,870,72.8913043478261,18.91304347826087,efficient,efficient,True
497,891252,out,86,3847,7,859,44.73255813953488,9.988372093023257,efficient,efficient,True
498,919792,out,68,3778,7,792,55.55882352941177,11.647058823529411,efficient,efficient,True
499,932304,out,44,3628,7,765,82.45454545454545,17.386363636363637,efficient,efficient,True
500,924928,out,49,4369,7,713,89.16326530612245,14.551020408163266,efficient,efficient,True
501,901588,out,55,5982,7,685,108.76363636363637,12.454545454545455,efficient,efficient,True
502,937856,out,28,820,7,662,29.285714285714285,23.642857142857142,efficient,efficient,True
503,900790,out,55,3703,7,655,67.32727272727273,11.909090909090908,efficient,efficient,True
504,940458,out,66,9034,7,642,136.87878787878788,9.727272727272727,efficient,efficient,True
505,884408,out,25,448,7,612,17.92,24.48,efficient,efficient,True
506,880240,out,47,3848,7,568,81.87234042553192,12.085106382978724,efficient,efficient,True
507,917680,out,43,534,7,476,12.418604651162791,11.069767441860465,efficient,efficient,True
508,958440,out,81,10975,7,416,135.49382716049382,5.135802469135802,efficient,efficient,True
509,894226,out,24,113,7,342,4.708333333333333,14.25,efficient,efficient,True
510,894232,out,16,233,7,267,14.5625,16.6875,efficient,efficient,True
511,940474,out,26,770,7,197,29.615384615384617,7.576923076923077,efficient,efficient,True
512,945052,out,16,615,7,147,38.4375,9.1875,efficient,efficient,True
513,937422,out,36,1091,7,128,30.305555555555557,3.5555555555555554,efficient,efficient,True
514,881278,out,20,465,7,78,23.25,3.9,efficient,efficient,True
515,921318,in,2323,218014,6,33848,93.85019371502368,14.57081360309944,efficient,efficient,True
516,964666,out,814,52778,6,18822,64.83783783783784,23.122850122850124,efficient,efficient,True
517,938078,out,750,39909,6,17736,53.212,23.648,efficient,efficient,True
518,906404,in,501,74787,6,13559,149.2754491017964,27.063872255489024,efficient,efficient,True
519,938022,out,265,10576,6,5221,39.90943396226415,19.70188679245283,efficient,efficient,True
520,905104,in,296,21161,6,5111,71.48986486486487,17.26689189189189,efficient,efficient,True
521,940658,in,862,73000,6,4181,84.68677494199535,4.8503480278422275,efficient,efficient,True
522,968338,out,213,11428,6,4061,53.652582159624416,19.065727699530516,efficient,efficient,True
523,940634,in,432,41615,6,3346,96.33101851851852,7.74537037037037,efficient,efficient,True
524,932050,out,145,8603,6,2634,59.33103448275862,18.16551724137931,efficient,efficient,True
525,896390,out,97,8404,6,1971,86.63917525773196,20.31958762886598,efficient,efficient,True
526,910532,out,151,8592,6,1758,56.90066225165563,11.642384105960264,efficient,efficient,True
527,938842,out,90,8578,6,1489,95.31111111111112,16.544444444444444,efficient,efficient,True
528,968150,out,91,12688,6,1450,139.42857142857142,15.934065934065934,efficient,efficient,True
529,904204,out,54,1547,6,960,28.64814814814815,17.77777777777778,efficient,efficient,True
530,955032,out,34,559,6,638,16.441176470588236,18.764705882352942,efficient,efficient,True
531,929544,out,66,4473,6,627,67.77272727272727,9.5,efficient,efficient,True
532,891946,out,32,769,6,584,24.03125,18.25,efficient,efficient,True
533,900458,out,28,343,6,572,12.25,20.428571428571427,efficient,efficient,True
534,947816,out,29,1243,6,545,42.86206896551724,18.79310344827586,efficient,efficient,True
535,938614,out,29,1240,6,462,42.758620689655174,15.931034482758621,efficient,efficient,True
536,952656,out,38,2212,6,429,58.21052631578947,11.289473684210526,efficient,efficient,True
537,901038,out,33,4871,6,345,147.6060606060606,10.454545454545455,efficient,efficient,True
538,892530,out,9,138,6,273,15.333333333333334,30.333333333333332,efficient,efficient,True
539,891824,out,32,2626,6,263,82.0625,8.21875,efficient,efficient,True
540,958672,out,49,2163,6,255,44.142857142857146,5.204081632653061,efficient,efficient,True
541,958472,out,28,1452,6,241,51.857142857142854,8.607142857142858,efficient,efficient,True
542,880020,out,38,1946,6,226,51.21052631578947,5.947368421052632,efficient,efficient,True
543,951408,out,30,1695,6,151,56.5,5.033333333333333,efficient,efficient,True
544,894230,out,15,229,6,150,15.266666666666667,10.0,efficient,efficient,True
545,933996,out,11,170,6,86,15.454545454545455,7.818181818181818,efficient,efficient,True
546,933070,out,782,38037,5,13156,48.64066496163683,16.823529411764707,efficient,efficient,True
547,938074,out,611,34361,5,13109,56.237315875613746,21.454991816693944,efficient,efficient,True
548,882686,in,766,143970,5,11271,187.95039164490862,14.714099216710183,efficient,efficient,True
549,919204,in,1167,94029,5,9366,80.573264781491,8.025706940874036,efficient,efficient,True
550,938896,in,1058,74218,5,8182,70.14933837429112,7.733459357277883,efficient,efficient,True
551,940596,out,406,12647,5,7788,31.15024630541872,19.182266009852217,efficient,efficient,True
552,906410,in,232,14735,5,6035,63.51293103448276,26.012931034482758,efficient,efficient,True
553,948286,in,319,17599,5,5004,55.1692789968652,15.68652037617555,efficient,efficient,True
554,899250,in,286,24721,5,4577,86.43706293706293,16.003496503496503,efficient,efficient,True
555,937874,out,131,6075,5,3601,46.37404580152672,27.48854961832061,efficient,efficient,True
556,940616,in,578,44926,5,3198,77.72664359861592,5.532871972318339,efficient,efficient,True
557,898906,out,127,7172,5,2491,56.47244094488189,19.614173228346456,efficient,efficient,True
558,941628,out,147,10691,5,2084,72.72789115646259,14.17687074829932,efficient,efficient,True
559,937958,in,292,34856,5,2058,119.36986301369863,7.0479452054794525,efficient,efficient,True
560,940630,out,127,1900,5,1914,14.960629921259843,15.070866141732283,efficient,efficient,True
561,947636,out,102,3151,5,1887,30.892156862745097,18.5,efficient,efficient,True
562,945728,out,87,1809,5,1717,20.79310344827586,19.735632183908045,efficient,efficient,True
563,937650,out,91,2047,5,1663,22.494505494505493,18.274725274725274,efficient,efficient,True
564,933244,out,84,5659,5,1556,67.36904761904762,18.523809523809526,efficient,efficient,True
565,910524,out,85,5876,5,1274,69.12941176470588,14.988235294117647,efficient,efficient,True
566,937864,out,49,4936,5,849,100.73469387755102,17.3265306122449,efficient,efficient,True
567,930020,in,85,5150,5,703,60.588235294117645,8.270588235294118,efficient,efficient,True
568,951290,out,20,1086,5,609,54.3,30.45,efficient,efficient,True
569,966158,out,34,6076,5,467,178.7058823529412,13.735294117647058,efficient,efficient,True
570,908078,out,56,3464,5,432,61.857142857142854,7.714285714285714,efficient,efficient,True
571,898434,out,10,6,5,401,0.6,40.1,efficient,efficient,True
572,947818,out,33,1112,5,391,33.696969696969695,11.848484848484848,efficient,efficient,True
573,946582,out,27,1607,5,386,59.51851851851852,14.296296296296296,efficient,efficient,True
574,906420,out,29,2665,5,384,91.89655172413794,13.241379310344827,efficient,efficient,True
575,958444,out,64,2361,5,368,36.890625,5.75,efficient,efficient,True
576,930660,out,19,1951,5,304,102.6842105263158,16.0,efficient,efficient,True
577,891156,out,18,4531,5,287,251.72222222222223,15.944444444444445,efficient,efficient,True
578,900614,out,34,2224,5,282,65.41176470588235,8.294117647058824,efficient,efficient,True
579,957022,out,18,560,5,222,31.11111111111111,12.333333333333334,efficient,efficient,True
580,947610,out,19,2613,5,218,137.52631578947367,11.473684210526315,efficient,efficient,True
581,939716,out,16,489,5,182,30.5625,11.375,efficient,efficient,True
582,905934,out,20,4595,5,156,229.75,7.8,efficient,efficient,True
583,939736,out,19,152,5,153,8.0,8.052631578947368,efficient,efficient,True
584,892536,out,13,1056,5,135,81.23076923076923,10.384615384615385,efficient,efficient,True
585,906402,out,17,1080,5,111,63.529411764705884,6.529411764705882,efficient,efficient,True
586,907504,out,25,275,5,107,11.0,4.28,efficient,efficient,True
587,932798,out,10,291,5,107,29.1,10.7,efficient,efficient,True
588,888406,out,6,241,5,73,40.166666666666664,12.166666666666666,efficient,efficient,True
589,921102,out,15,276,5,65,18.4,4.333333333333333,efficient,efficient,True
590,896014,out,8,32,5,61,4.0,7.625,efficient,efficient,True
591,939212,out,9,11,5,48,1.2222222222222223,5.333333333333333,efficient,efficient,True
592,951186,out,8,0,5,26,0.0,3.25,efficient,efficient,True
593,909134,out,5,0,5,22,0.0,4.4,inefficient,efficient,False
594,953460,out,7,13,5,4,1.8571428571428572,0.5714285714285714,efficient,efficient,True
595,938080,out,660,31718,4,14973,48.057575757575755,22.686363636363637,efficient,efficient,True
596,938070,out,671,33885,4,13962,50.499254843517136,20.80774962742176,efficient,efficient,True
597,882684,in,613,130703,4,9526,213.21859706362153,15.539967373572594,efficient,efficient,True
598,939370,in,482,66522,4,9133,138.0124481327801,18.948132780082986,efficient,efficient,True
599,938072,out,472,18364,4,8803,38.90677966101695,18.65042372881356,efficient,efficient,True
600,921306,in,398,36586,4,8417,91.92462311557789,21.14824120603015,efficient,efficient,True
601,918978,in,744,100233,4,7345,134.72177419354838,9.87231182795699,efficient,efficient,True
602,906408,in,241,30978,4,6912,128.53941908713693,28.680497925311204,efficient,efficient,True
603,952116,out,354,12302,4,5718,34.75141242937853,16.152542372881356,efficient,efficient,True
604,919166,in,993,58042,4,5624,58.45115810674723,5.663645518630413,efficient,efficient,True
605,939706,in,519,36463,4,4780,70.25626204238921,9.210019267822736,efficient,efficient,True
606,903292,out,301,17237,4,4657,57.26578073089701,15.471760797342192,efficient,efficient,True
607,919128,out,388,386,4,4099,0.9948453608247423,10.564432989690722,efficient,efficient,True
608,890406,in,425,118895,4,4021,279.7529411764706,9.461176470588235,efficient,efficient,True
609,960296,out,170,5194,4,1935,30.55294117647059,11.382352941176471,efficient,efficient,True
610,953458,out,59,4499,4,1162,76.2542372881356,19.694915254237287,efficient,efficient,True
611,914240,out,46,2212,4,819,48.08695652173913,17.804347826086957,efficient,efficient,True
612,929884,out,25,2837,4,769,113.48,30.76,efficient,efficient,True
613,915504,out,33,4802,4,767,145.5151515151515,23.242424242424242,efficient,efficient,True
614,969386,out,54,1666,4,685,30.85185185185185,12.685185185185185,efficient,efficient,True
615,945046,out,29,1134,4,495,39.10344827586207,17.06896551724138,efficient,efficient,True
616,937352,out,31,2557,4,471,82.48387096774194,15.193548387096774,efficient,efficient,True
617,951046,out,34,971,4,444,28.558823529411764,13.058823529411764,efficient,efficient,True
618,926184,out,31,2076,4,378,66.96774193548387,12.193548387096774,efficient,efficient,True
619,918956,out,17,488,4,317,28.705882352941178,18.647058823529413,efficient,efficient,True
620,915958,out,19,2626,4,287,138.21052631578948,15.105263157894736,efficient,efficient,True
621,908002,out,16,244,4,283,15.25,17.6875,efficient,efficient,True
622,937430,out,33,509,4,271,15.424242424242424,8.212121212121213,efficient,efficient,True
623,920928,out,15,210,4,264,14.0,17.6,efficient,efficient,True
624,920902,out,17,589,4,261,34.64705882352941,15.352941176470589,efficient,efficient,True
625,932750,out,17,453,4,255,26.647058823529413,15.0,efficient,efficient,True
626,898422,out,23,1149,4,253,49.95652173913044,11.0,efficient,efficient,True
627,919790,out,23,775,4,253,33.69565217391305,11.0,efficient,efficient,True
628,917378,out,14,304,4,249,21.714285714285715,17.785714285714285,efficient,efficient,True
629,935216,out,33,3542,4,243,107.33333333333333,7.363636363636363,efficient,efficient,True
630,940788,out,11,311,4,190,28.272727272727273,17.272727272727273,efficient,efficient,True
631,929626,out,20,2193,4,186,109.65,9.3,efficient,efficient,True
632,888540,out,14,1090,4,181,77.85714285714286,12.928571428571429,efficient,efficient,True
633,940440,out,14,744,4,179,53.142857142857146,12.785714285714286,efficient,efficient,True
634,906410,out,19,1677,4,175,88.26315789473684,9.210526315789474,efficient,efficient,True
635,928382,out,9,85,4,175,9.444444444444445,19.444444444444443,efficient,efficient,True
636,969294,out,12,109,4,154,9.083333333333334,12.833333333333334,efficient,efficient,True
637,956298,out,14,1833,4,147,130.92857142857142,10.5,efficient,efficient,True
638,955820,out,9,154,4,144,17.11111111111111,16.0,efficient,efficient,True
639,944476,out,16,47,4,139,2.9375,8.6875,efficient,efficient,True
640,919164,out,10,235,4,134,23.5,13.4,efficient,efficient,True
641,901034,out,12,375,4,95,31.25,7.916666666666667,efficient,efficient,True
642,922698,out,12,66,4,28,5.5,2.3333333333333335,efficient,efficient,True
643,887280,out,8,31,4,20,3.875,2.5,efficient,efficient,True
644,908958,in,952,104421,3,26062,109.6859243697479,27.376050420168067,efficient,efficient,True
645,906406,in,715,77955,3,19143,109.02797202797203,26.773426573426573,efficient,efficient,True
646,887276,in,431,60681,3,12159,140.79118329466357,28.211136890951277,efficient,efficient,True
647,928518,out,312,12145,3,7060,38.92628205128205,22.628205128205128,efficient,efficient,True
648,941390,out,369,5840,3,5770,15.826558265582657,15.636856368563686,efficient,efficient,True
649,911138,in,289,37352,3,5690,129.24567474048442,19.688581314878892,efficient,efficient,True
